system   D            wsystem.c:583  maybe_parent_dir                 [   0.00094] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [   3.14686] converting display bitmap 03DA6BF8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.14689] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.14691] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [   3.14707] converting display bitmap 03DA1110 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.14710] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.14712] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:905  d3d_destroy_display_internals    [   3.14728] waiting for display 0082AF58's thread to end
d3d      W         d3d_disp.cpp:617  d3d_destroy_device               [   3.15136] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1527 d3d_display_thread_proc          [   3.17655] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17748] removed dtor for object 03D98710
dtor     D               dtor.c:114  _al_run_destructors              [   3.17771] calling dtor for object 03DDFFC0, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17774] removed dtor for object 03DDFFC0
dtor     D               dtor.c:114  _al_run_destructors              [   3.17787] calling dtor for object 03E0E800, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17789] removed dtor for object 03E0E800
dtor     D               dtor.c:114  _al_run_destructors              [   3.17803] calling dtor for object 03E127B8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17805] removed dtor for object 03E127B8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17809] calling dtor for object 03E07FC0, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17811] removed dtor for object 03E07FC0
dtor     D               dtor.c:114  _al_run_destructors              [   3.17814] calling dtor for object 03E08198, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17817] removed dtor for object 03E08198
dtor     D               dtor.c:114  _al_run_destructors              [   3.17820] calling dtor for object 03E04680, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17822] removed dtor for object 03E04680
dtor     D               dtor.c:114  _al_run_destructors              [   3.17825] calling dtor for object 03E001B8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17827] removed dtor for object 03E001B8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17831] calling dtor for object 03DF9BD8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17833] removed dtor for object 03DF9BD8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17836] calling dtor for object 03DF9D98, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17838] removed dtor for object 03DF9D98
dtor     D               dtor.c:114  _al_run_destructors              [   3.17841] calling dtor for object 03DF5CB8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17844] removed dtor for object 03DF5CB8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17848] calling dtor for object 03DEEB80, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17851] removed dtor for object 03DEEB80
dtor     D               dtor.c:114  _al_run_destructors              [   3.17854] calling dtor for object 03DEF4D8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17856] removed dtor for object 03DEF4D8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17859] calling dtor for object 03DEA9B8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17862] removed dtor for object 03DEA9B8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17865] calling dtor for object 03DE6D80, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17867] removed dtor for object 03DE6D80
dtor     D               dtor.c:114  _al_run_destructors              [   3.17870] calling dtor for object 03DE03A0, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17872] removed dtor for object 03DE03A0
dtor     D               dtor.c:114  _al_run_destructors              [   3.17875] calling dtor for object 03DE06B0, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17878] removed dtor for object 03DE06B0
dtor     D               dtor.c:114  _al_run_destructors              [   3.17881] calling dtor for object 03DD9020, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17883] removed dtor for object 03DD9020
dtor     D               dtor.c:114  _al_run_destructors              [   3.17886] calling dtor for object 03DD9978, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17888] removed dtor for object 03DD9978
dtor     D               dtor.c:114  _al_run_destructors              [   3.17891] calling dtor for object 03DD4E38, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17894] removed dtor for object 03DD4E38
dtor     D               dtor.c:114  _al_run_destructors              [   3.17897] calling dtor for object 03DD1658, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17899] removed dtor for object 03DD1658
dtor     D               dtor.c:114  _al_run_destructors              [   3.17902] calling dtor for object 03DCA938, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17904] removed dtor for object 03DCA938
dtor     D               dtor.c:114  _al_run_destructors              [   3.17908] calling dtor for object 03DCAC50, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17910] removed dtor for object 03DCAC50
dtor     D               dtor.c:114  _al_run_destructors              [   3.17913] calling dtor for object 03DC31A8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17915] removed dtor for object 03DC31A8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17918] calling dtor for object 03DC3A58, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17920] removed dtor for object 03DC3A58
dtor     D               dtor.c:114  _al_run_destructors              [   3.17923] calling dtor for object 03DBC578, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17926] removed dtor for object 03DBC578
dtor     D               dtor.c:114  _al_run_destructors              [   3.17929] calling dtor for object 03DBC820, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17931] removed dtor for object 03DBC820
dtor     D               dtor.c:114  _al_run_destructors              [   3.17934] calling dtor for object 03DB54E8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17937] removed dtor for object 03DB54E8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17940] calling dtor for object 03DB8C80, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17942] removed dtor for object 03DB8C80
dtor     D               dtor.c:114  _al_run_destructors              [   3.17945] calling dtor for object 03DB1820, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17947] removed dtor for object 03DB1820
dtor     D               dtor.c:114  _al_run_destructors              [   3.17951] calling dtor for object 03DADF08, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17953] removed dtor for object 03DADF08
dtor     D               dtor.c:114  _al_run_destructors              [   3.17956] calling dtor for object 03DAA6E8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17958] removed dtor for object 03DAA6E8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17961] calling dtor for object 03DA0328, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17963] removed dtor for object 03DA0328
dtor     D               dtor.c:114  _al_run_destructors              [   3.17967] calling dtor for object 03DA6BF8, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17969] removed dtor for object 03DA6BF8
dtor     D               dtor.c:114  _al_run_destructors              [   3.17972] calling dtor for object 03DA1110, func 56232595
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.17978] removed dtor for object 03DA1110
