system   D            wsystem.c:583  maybe_parent_dir                 [   0.00066] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72031] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72032] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.72235] added dtor for object 0483F960, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.72286] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.72290] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72431] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72435] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72437] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72439] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72440] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72442] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72444] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72446] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72448] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.72450] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.72452] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72455] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72461] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.72679] added dtor for object 04843128, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.72727] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.72730] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72882] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72885] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72886] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72888] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72889] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72890] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72891] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72893] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72894] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.72895] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.72897] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72898] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72900] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73085] added dtor for object 04846B50, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73128] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73130] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73244] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73247] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73248] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73249] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73251] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73252] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73253] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73255] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73256] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73257] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73259] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73260] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73262] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73445] added dtor for object 0484E2C0, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73493] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73496] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73609] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73612] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73614] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73616] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73618] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73620] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73626] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73628] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73630] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73632] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73634] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73636] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73638] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73755] added dtor for object 0484A298, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73788] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73790] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73895] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73897] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73898] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73900] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73901] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73902] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73903] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73905] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73906] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73907] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73908] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73910] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73911] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.74069] added dtor for object 04851BF0, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.74125] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.74129] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74284] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74286] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74288] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74289] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74290] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74292] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74293] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74294] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74295] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.74296] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.74298] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.74299] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.74301] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.74437] added dtor for object 048554B8, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.74490] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.74494] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74605] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74607] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74609] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74610] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74611] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74613] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74614] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74615] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74617] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.74618] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.74620] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.74621] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.74622] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.74703] added dtor for object 04858F00, func 56B32595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.74734] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.74736] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74829] Fake format
